"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ADANIENT","24-Feb-2021","25-Mar-2021","CE","310","0","0","0","175.8","0","496.15","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","25-Mar-2021","CE","840","47.05","47.05","42.5","45.45","45","45.45","10","177.07","9.07","58000","8000","805.2"
"ADANIENT","24-Feb-2021","25-Mar-2021","CE","850","42.75","46.05","39.05","41.35","40.5","41.35","63","1123.58","52.58","182000","14000","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","870","0","0","0","33.4","0","47.55","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","330","0","0","0","189","0","477.55","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","900","0","0","0","27.6","0","38.45","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","920","0","0","0","24.25","0","33.2","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","940","0","0","0","32.85","0","28.6","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","960","0","0","0","29.2","0","24.55","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","800","0","0","0","17.1","0","75.75","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","810","0","0","0","22.5","0","71.05","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","820","0","0","0","20.95","0","66.65","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","830","0","0","0","19.5","0","62.4","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","840","0","0","0","22.45","0","58.4","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","850","0","0","0","20.95","0","54.6","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","860","0","0","0","20.9","0","50.95","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","740","0","0","0","14.5","0","108.5","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","750","0","0","0","18.7","0","102.5","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","760","0","0","0","17.35","0","96.65","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","770","0","0","0","16.4","0","91.1","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","780","0","0","0","19.5","0","85.75","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","790","0","0","0","18.15","0","80.65","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","700","0","0","0","15.65","0","135","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","710","0","0","0","14.4","0","128.05","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","720","0","0","0","17","0","121.3","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","730","0","0","0","15.7","0","114.8","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","660","0","0","0","21.5","0","164.95","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","670","0","0","0","19.85","0","157.15","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","680","0","0","0","18.35","0","149.55","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","690","0","0","0","16.95","0","142.15","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","620","0","0","0","29.35","0","198","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","630","0","0","0","27.2","0","189.5","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","640","0","0","0","25.15","0","181.1","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","650","0","0","0","23.3","0","172.95","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","590","0","0","0","36.85","0","224.45","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","600","0","0","0","34.15","0","215.5","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","610","0","0","0","31.7","0","206.7","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","560","0","0","0","46","0","252.05","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","570","0","0","0","42.75","0","242.75","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","580","0","0","0","39.7","0","233.55","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","530","0","0","0","57.05","0","280.5","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","540","0","0","0","53.15","0","270.95","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","550","0","0","0","49.45","0","261.45","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","500","0","0","0","70.25","0","309.5","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","510","0","0","0","65.6","0","299.75","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","520","0","0","0","61.2","0","290.1","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","460","0","0","0","91.4","0","348.7","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","470","0","0","0","85.7","0","338.9","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","480","0","0","0","80.3","0","329.05","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","490","0","0","0","75.15","0","319.25","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","430","0","0","0","110.15","0","378.35","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","440","0","0","0","103.65","0","368.45","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","450","0","0","0","97.35","0","358.6","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","400","0","0","0","131.3","0","408.1","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","410","0","0","0","124","0","398.2","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","420","0","0","0","116.95","0","388.25","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","370","0","0","0","154.7","0","437.85","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","380","0","0","0","146.65","0","427.95","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","390","0","0","0","138.85","0","418","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","340","0","0","0","180.15","0","467.65","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","350","0","0","0","171.45","0","457.7","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","360","0","0","0","162.95","0","447.8","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","310","0","0","0","207.2","0","497.4","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","320","0","0","0","198","0","487.5","0","0","0","0","0","805.2"
"ADANIENT","24-Feb-2021","29-Apr-2021","CE","880","0","0","0","31.4","0","44.35","0","0","0","0","0","805.2"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","900","0.05","0.7","0.05","0.05","0.05","843.5","184","3312.88",".88","140000","-68000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","920","0.05","0.05","0.05","0.05","0.05","843.5","9","165.61",".01","36000","-6000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","940","0.05","0.1","0.05","0.1","0.1","843.5","7","131.61",".01","22000","-10000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","960","0.05","0.05","0.05","0.05","0.05","843.5","3","57.6","0","2000","-4000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","800","16.15","60.5","14.45","44.85","47","843.5","419","6943.9","239.9","150000","-306000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","810","8.9","44.85","8.05","35","37","843.5","208","3454.2","84.6","76000","-108000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","820","5.5","40","4.2","25.65","28.2","843.5","985","16424.21","270.21","116000","-478000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","830","4.1","31.25","2.45","15.85","18","843.5","793","13316.04","152.24","28000","-330000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","840","1.7","23.45","1.15","5.5","6","843.5","1218","20624.4","162","50000","-170000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","850","0.55","15.85","0.05","0.55","0.05","843.5","1924","32838.37","130.37","136000","-276000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","860","0.55","7.35","0.05","0.15","0.05","843.5","1344","23175.91","59.11","166000","-112000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","870","0.15","4.05","0.05","0.05","0.05","843.5","581","10124.12","14.72","82000","6000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","730","87","120","87","120","120","843.5","7","117","14.8","76000","-4000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","740","83.9","114.05","83.9","107","107","843.5","6","100.56","11.76","52000","-2000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","750","66.5","96.4","66.5","96.4","96.4","843.5","9","149.27","14.27","126000","-2000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","760","55","95.05","52.85","84.5","86.55","843.5","46","761.35","62.15","118000","-38000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","770","44","82","44","82","82","843.5","16","263.8","17.4","16000","-16000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","780","37.55","68","34.5","66.3","68","843.5","23","383.28","24.48","50000","-28000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","790","28","58.5","24.2","56","56","843.5","21","347.27","15.47","38000","-22000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","690","140","140","140","140","140","843.5","1","16.6","2.8","78000","-2000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","700","116.5","150","116.5","146.1","147.8","843.5","13","218.39","36.39","102000","-24000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","710","0","0","0","95","95","843.5","0","0","0","52000","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","720","94.55","130","94.55","125.15","127.2","843.5","31","517.2","70.8","120000","-16000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","650","164","204.7","164","197","197","843.5","14","232.47","50.47","134000","-16000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","660","156","180","155","180","180","843.5","8","132.24","26.64","96000","-4000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","670","168.9","190","168.9","190","190","843.5","2","33.98","7.18","54000","-2000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","680","0","0","0","129.9","129.9","843.5","0","0","0","34000","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","610","210","210","210","210","210","843.5","1","16.4","4.2","72000","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","620","215.5","238.1","215.5","238.1","238.1","843.5","4","67.41","17.81","62000","-2000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","630","220","220","220","220","220","843.5","2","34","8.8","44000","-2000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","640","203","213","178","206","206","843.5","21","347.07","78.27","42000","-28000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","580","238.5","254","238.5","254","254","843.5","3","49.47","14.67","168000","-2000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","590","0","0","0","230","230","843.5","0","0","0","50000","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","600","212","260","212","247","247","843.5","15","248.58","68.58","282000","-16000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","540","305","305","305","305","305","843.5","1","16.9","6.1","58000","-2000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","550","266.5","297","266.5","297","297","843.5","6","99.76","33.76","54000","-4000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","560","287.2","289.65","284","284.5","285","843.5","5","84.69","28.69","68000","-8000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","570","264","264.05","264","264.05","264.05","843.5","2","33.36","10.56","58000","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","510","0","0","0","55.5","55.5","843.5","0","0","0","4000","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","520","327","327","327","327","327","843.5","1","16.94","6.54","20000","-2000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","530","320","320","320","320","320","843.5","1","17","6.4","40000","-2000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","480","0","0","0","157.05","157.05","843.5","0","0","0","30000","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","490","0","0","0","24","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","500","333","392.15","333","392.15","392.15","843.5","2","34.5","14.5","20000","-4000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","440","0","0","0","37.85","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","450","0","0","0","34.6","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","460","0","0","0","31.65","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","470","0","0","0","28.85","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","410","0","0","0","49.15","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","420","400","400","400","400","400","843.5","1","16.4","8","2000","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","430","384","384","384","384","384","843.5","1","16.28","7.68","2000","-2000","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","380","0","0","0","63.15","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","390","0","0","0","58.15","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","400","0","0","0","53.5","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","340","0","0","0","86.35","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","350","0","0","0","80","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","360","0","0","0","74.05","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","370","0","0","0","68.45","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","310","0","0","0","107.25","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","320","0","0","0","99.95","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","330","0","0","0","93","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","280","0","0","0","130.95","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","290","0","0","0","122.75","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","300","0","0","0","114.85","0","843.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Feb-2021","CE","880","0.05","2.1","0.05","0.05","0.05","843.5","458","8066.77","5.97","96000","-72000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","280","0","0","0","203.45","0","564.4","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","850","41.95","70.6","41.05","58","58","58","790","14344.87","914.87","260000","78000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","860","46.85","66.3","46.85","55.05","53","55.05","209","3828.05","233.25","104000","90000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","870","35.1","61","35.1","50.1","49.6","50.1","67","1234.06","68.26","44000","36000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","880","37.05","57.15","37.05","46.8","47.05","46.8","110","2038.13","102.13","104000","84000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","900","27.4","49","24.45","39.65","40.35","39.65","993","18663.25","789.25","410000","274000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","920","26","42.05","23.55","33.7","33.5","33.7","91","1735.83","61.43","58000","48000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","940","29","32.6","28.35","28.35","28.35","28.35","9","174.5","5.3","16000","16000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","770","0","0","0","6.65","0","94.3","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","780","80.7","92","80.7","89.25","89.25","87.35","12","208.03","20.83","40000","4000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","790","0","0","0","68.15","68.15","80.65","0","0","0","4000","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","800","66.45","99","65.35","85.55","86.75","85.55","254","4476.21","412.21","412000","-56000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","810","67.15","89.75","58.65","76.3","74.1","76.3","27","476.36","38.96","20000","-4000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","820","56.75","85","55.75","73.4","75.15","73.4","300","5331.41","411.41","114000","42000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","830","52.3","80.45","52.25","68.95","70","68.95","210","3764.21","278.21","128000","104000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","720","0","0","0","11.5","0","133.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","730","0","0","0","100","100","125.15","0","0","0","6000","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","740","0","0","0","10.8","0","117.05","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","750","100","106.05","100","106.05","106.05","109.2","2","34.12","4.12","12000","-2000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","760","0","0","0","66","66","101.6","0","0","0","2000","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","680","0","0","0","11.15","0","168.95","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","690","0","0","0","11.4","0","159.85","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","700","145","167.5","145","167.5","167.5","150.85","4","68.15","12.15","20000","4000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","710","0","0","0","12.6","0","142.1","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","640","182","182","182","182","182","206.7","1","16.44","3.64","2000","2000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","650","162.1","162.1","162.1","162.1","162.1","197.1","1","16.24","3.24","2000","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","660","0","0","0","13.35","0","187.6","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","670","0","0","0","12.2","0","178.2","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","610","0","0","0","20.65","0","235.95","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","620","0","0","0","18.95","0","226.15","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","630","0","0","0","17.35","0","216.4","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","580","270","280","270","280","280","265.55","2","34.2","11","4000","4000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","590","0","0","0","24.5","0","255.65","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","600","0","0","0","185","185","245.75","0","0","0","2000","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","550","267","267","267","267","267","295.35","2","32.68","10.68","4000","4000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","560","0","0","0","31.45","0","285.4","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","570","0","0","0","28.95","0","275.45","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","510","0","0","0","47.05","0","335.15","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","520","0","0","0","43.5","0","325.2","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","530","0","0","0","40.15","0","315.25","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","540","0","0","0","37.05","0","305.3","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","480","0","0","0","59.25","0","365.05","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","490","0","0","0","54.95","0","355.1","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","500","334","334","334","334","334","345.15","1","16.68","6.68","2000","2000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","450","0","0","0","73.9","0","394.95","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","460","0","0","0","68.75","0","385","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","470","0","0","0","63.85","0","375.05","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","420","0","0","0","91.1","0","424.85","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","430","0","0","0","85.1","0","414.9","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","440","0","0","0","79.35","0","404.95","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","390","0","0","0","111.05","0","454.75","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","400","0","0","0","104.1","0","444.8","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","410","0","0","0","97.45","0","434.85","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","350","0","0","0","141.45","0","494.65","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","360","0","0","0","133.45","0","484.65","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","370","0","0","0","125.7","0","474.7","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","380","0","0","0","118.25","0","464.75","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","320","0","0","0","166.9","0","524.55","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","330","0","0","0","158.2","0","514.55","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","340","0","0","0","149.75","0","504.6","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","290","0","0","0","194.1","0","554.45","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","300","0","0","0","184.9","0","544.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","310","0","0","0","175.8","0","534.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","960","16","31","13.7","23.9","23.55","23.9","279","5497.21","140.41","124000","106000","843.5"
"ADANIENT","25-Feb-2021","25-Mar-2021","CE","840","46.4","75.7","46.4","63.55","64.05","63.55","453","8173.36","562.96","112000","54000","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","870","0","0","0","33.4","0","64.75","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","320","0","0","0","198","0","525.85","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","900","0","0","0","27.6","0","53.35","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","920","0","0","0","24.25","0","46.65","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","940","0","0","0","32.85","0","40.7","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","960","0","0","0","29.2","0","35.35","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","800","0","0","0","17.1","0","98.75","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","810","0","0","0","22.5","0","93.25","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","820","0","0","0","20.95","0","87.95","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","830","0","0","0","19.5","0","82.9","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","840","0","0","0","22.45","0","78.05","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","850","0","0","0","20.95","0","73.4","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","860","0","0","0","20.9","0","69","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","740","0","0","0","14.5","0","136.45","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","750","0","0","0","18.7","0","129.6","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","760","0","0","0","17.35","0","123","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","770","0","0","0","16.4","0","116.6","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","780","0","0","0","19.5","0","110.4","0","0","0","0","0","843.5"
